央视频道,#genre#
晋州新闻频道,http://zhjz.chinashadt.com:2036/live/1.stream/playlist.m3u8
深州综合频道,http://hbsz.chinashadt.com:2036/live/stream:sztv.stream/playlist.m3u8
郑州影视戏曲,http://218.29.90.216:280/live/s4/index.m3u8
州地铁1频道,http://218.29.90.216:280/live/s1/index.m3u8
郑州地铁2频道,http://218.29.90.216:280/live/s2/index.m3u8#http://117.158.206.60:9080/live/live29_tzwj_500k.m3u8
郑州教育频道,http://218.28.177.199:1935/live/mp4:500k/playlist.m3u8
洛阳综合频道,http://live1.lytv.com.cn:1935/live/LYTV1-2/playlist.m3u8
洛阳科教频道,http://live2.lytv.com.cn:1935/live/LYTV2-1/playlist.m3u8
濮阳公共频道,http://218.29.171.2:380/live/py2/index.m3u8
濮阳睛彩电影,http://218.29.171.2:380/live/py3/index.m3u8
鹤壁综合频道,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8
孝感新闻综合,http://xiaogan.live.cjyun.org/video/s10139-xg/index.m3u8
利川公共频道,http://lichuan.live.tempsource.cjyun.org/videotmp/s10093-lcgg.m3u8#http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/chunklist_w1847269952_b204800.m3u8
嘉鱼新闻综合,http://jiayu.live.tempsource.cjyun.org/videotmp/s10131-jyzh.m3u8
鹤峰综合频道,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv.m3u8#http://klmyyun.chinavas.com/hls/fuhai1.m3u8
广水新闻频道,http://guangshui.live.tempsource.cjyun.org/videotmp/s10146-GSXW.m3u8
常德新闻综合,http://218.75.139.74:1935/live/xinwen/playlist.m3u8
常德公共频道,http://218.75.139.74:1935/live/gonggong/playlist.m3u8
衡阳县时政综合,http://bsyll.qingk.cn/live/hyszzhtv/index.m3u8
连云港城市公共,http://bsyll.qingk.cn/live/lygtv2/index.m3u8
江阴民生频道,http://w3.wifijiangyin.com:1936/live/mspd_gq/playlist.m3u8
邳州综合频道,http://stream.pznews.com/pztv1/sd/live.m3u8
萍乡新闻综合,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv1stream.m3u8
章丘综合频道,http://live.zhihuizq.com:1935/live/4_channel-0_output-0_live/playlist.m3u8
章丘公共频道,http://live.zhihuizq.com:1935/live/4_channel-1_output-0_live/playlist.m3u8
新泰乡村党建,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
太原新闻,http://sxty.chinashadt.com:2036/zhibo/3.stream/playlist.m3u8
太原城市资讯,http://sxty.chinashadt.com:2036/zhibo/2.stream/playlist.m3u8
阳泉科教,http://124.166.252.222:6505/live/ch2.m3u8
阳泉测试,http://124.166.252.222:6505/live/ch0.m3u8
交城电视台,http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8
临县电视台,http://sxlx.chinashadt.com:2036/live/stream:lxtv.stream/playlist.m3u8
石楼综合频道,http://sxll.chinashadt.com:1935/live/sl/playlist.m3u8
遂宁新闻综合,http://snlive.scsntv.com:8091/live/xwzh.m3u8
宣汉新闻综合,http://60.255.77.232/1001/1001.m3u8
宣汉城市公众,http://60.255.77.232/1000/1000.m3u8
大竹新闻综合,http://175.153.153.53:8083/videos/live/50/0/fvfm8SqxEkQGt/fvfm8SqxEkQGt.m3u8
大竹阳光政务,http://175.153.153.53:8083/videos/live/17/51/958cxpfHCjqwj/958cxpfHCjqwj.m3u8
苍溪新闻频道,http://live.sccxtv.com:85/live/xwpd.m3u8
苍溪综合频道,http://live.sccxtv.com:85/live/zhpd.m3u8
昌吉综合频道,http://bsyll.qingk.cn/live/cjzh/index.m3u8
红河州经济生活,http://live.hhtv.cc:9099/ch2/ch2.m3u8
昌宁电视台,http://112.113.134.36:680/live/pc/index.m3u8
嘉善新闻综合,http://116.62.31.234:1935/jsgdxwzh/myStream/playlist.m3u8
嘉善善文化,http://116.62.31.234:1935/jsgdswh/myStream/playlist.m3u8
北仑电视台,http://stream.nbbltv.com/nbbltv1/sd/live.m3u8
青田电视台,http://61.153.68.139:1935/live/live1/playlist.m3u8
慈利新闻综合,http://qkqxzb.qingk.cn/live/cilixwzh.flv
荆门新闻,http://live.jmtv.com.cn/xwzh/sd/live.m3u8
广东房产频道,http://nclive.grtn.cn/fcpd/sd/live.m3u8
济南科教,http://ts4.ijntv.cn/ltv2/sd/live.m3u8?_upt=1f8085ad1578914813
济南新闻,http://qkqxzb.qingk.cn/live/jnxw_sd.flv
德州新闻综合,http://24tl.qingk.cn/live/dzxwzh_sj.flv
惠民公共文化,http://qkqxzb.qingk.cn/live/hmdj.flv
高密新闻综合,http://24tl.qingk.cn/live/gmxw.flv
博兴生活,http://qkqxzb.qingk.cn/live/bxsh.flv
桓台TV一,http://qkqxzb.qingk.cn/live/httv11.flv
桓台TV二,http://qkqxzb.qingk.cn/live/httv12.flv
临沭党建,http://qkqxzb.qingk.cn/live/lylszxtv.flv
泰安综合,http://qkqxzb.qingk.cn/live/tatvnews.flv
郯城一套,http://qkqxzb.qingk.cn/live/sdtctv1.flv
五莲文化旅游,http://qkqxzb.qingk.cn/live/wltvsjt002.flv
周村TV-1,http://24tl.qingk.cn/live/zhoucuntv1.flv
周村TV-2,http://24tl.qingk.cn/live/zhoucuntv2.flv
乳山新闻综合,http://24tl.qingk.cn/live/rstv1.flv
河东综合,http://qkqxzb.qingk.cn/live/linjinghedongtai2.flv
河东影视,http://qkqxzb.qingk.cn/live/linjinghedongtai1.flv
牡丹电视台一套,http://qkqxzb.qingk.cn/live/mdqtv1.flv
东明新闻综合,http://24tl.qingk.cn/live/dmtv1.flv
宝丰一套,http://qkqxzb.qingk.cn/live/baofeng1.flv
宝丰党建,http://qkqxzb.qingk.cn/live/baofeng3.flv
汝州新闻,http://24tl.qingk.cn/live/rzxwtv.flv
汝州文娱,http://24tl.qingk.cn/live/rzkltv.flv
罗山电视台,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
沈丘新闻综合,http://qkqxzb.qingk.cn/live/sqxwzh.flv
沈丘经济生活,http://qkqxzb.qingk.cn/live/sqjjsh.flv
蓝田综合,http://qkqxzb.qingk.cn/live/ltzh.flv
安徽卫视,http://ivi.bupt.edu.cn/hls/ahhd.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
浙江公共频道,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8?k=4812130c6c3788cf5c6a6ba64a47678c&t=1577153743
武汉综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
浙江公共新闻,http://lzlive.vojs.cn/O7QzcMu/92/live.m3u8

辽宁移动,#genre#
CCTV1,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225977/index.m3u8
CCTV2,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226178/index.m3u8
CCTV3,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8 
CCTV4,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226176/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225591/index.m3u8
CCTV5+,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
CCTV6,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
CCTV7,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226175/index.m3u8
CCTV8,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV9,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226734/index.m3u8
CCTV10,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226184/index.m3u8
CCTV11,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225983/index.m3u8
CCTV12,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226183/index.m3u8
CCTV13,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225986/index.m3u8
CCTV14,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226182/index.m3u8
CCTV15,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225990/index.m3u8
教育一台,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226732/index.m3u8
CGTN,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226172/index.m3u8
CCTV2,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225974/index.m3u8
CETV2,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226170/index.m3u8
家庭影院,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226723/index.m3u8
家庭剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226740/index.m3u8
大众影视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8
卡通剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226717/index.m3u8
江苏卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225989/index.m3u8
深圳卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225982/index.m3u8
湖南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225981/index.m3u8
四川卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226728/index.m3u8
重庆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226737/index.m3u8
东南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226046/index.m3u8
安徽卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226045/index.m3u8
浙江卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225975/index.m3u8
上海卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225976/index.m3u8
黑龙江卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225980/index.m3u8
北京卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225988/index.m3u8
广东卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225985/index.m3u8
山东卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225992/index.m3u8
湖北卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225993/index.m3u8
江西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226044/index.m3u8
天津卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226048/index.m3u8
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226049/index.m3u8
冬奥纪实,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226730/index.m3u8
金鹰纪实,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226714/index.m3u8
贵州卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225998/index.m3u8
广西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226002/index.m3u8
吉林卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226006/index.m3u8
吉林卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226159/index.m3u8
河北卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226013/index.m3u8
青海卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226016/index.m3u8
旅游卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226017/index.m3u8
河南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226018/index.m3u8
陕西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226021/index.m3u8
内蒙古卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226022/index.m3u8
西藏卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226025/index.m3u8
新疆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226026/index.m3u8
兵团卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226028/index.m3u8
云南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226029/index.m3u8
山西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226032/index.m3u8
甘肃卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226033/index.m3u8
宁夏卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226034/index.m3u8
劲爆体育,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225995/index.m3u8
动漫秀场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225996/index.m3u8
欢笑剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221225997/index.m3u8
全纪实,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226014/index.m3u8
电竞世界FHD,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226035/index.m3u8
法治天地,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226036/index.m3u8
都市剧场,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226037/index.m3u8
极速汽车,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
优漫卡通,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226149/index.m3u8
北京卡酷,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226010/index.m3u8
北京卡酷,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226157/index.m3u8
嘉佳卡通,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
金鹰卡通,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
金鹰卡通,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226158/index.m3u8
游戏风云,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226003/index.m3u8
东方财经浦东,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226004/index.m3u8

福建移动,#genre#
CCTV1,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225922/index.m3u8
CCTV2,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225800/index.m3u8
CCTV3,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225801/index.m3u8
CCTV4,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225802/index.m3u8
CCTV5,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225925/index.m3u8
CCTV5+,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225821/index.m3u8
CCTV6,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225804/index.m3u8
CCTV7,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225805/index.m3u8
CCTV8,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225806/index.m3u8
CCTV9,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225820/index.m3u8
CCTV10,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225814/index.m3u8
CCTV11,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225815/index.m3u8
CCTV12,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225816/index.m3u8
CCTV13,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225817/index.m3u8
CCTV14,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225819/index.m3u8
CCTV15,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225818/index.m3u8
CGTN,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225822/index.m3u8
凤凰资讯,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225901/1.m3u8
凤凰中文,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225900/1.m3u8
快乐垂钓,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226132/1.m3u8
江苏卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225930/1.m3u8
重庆卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225949/1.m3u8
安徽卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225945/1.m3u8
浙江卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225934/1.m3u8
湖南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225935/1.m3u8
东方卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225936/1.m3u8
北京卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225937/1.m3u8
黑龙江卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225940/1.m3u8
天津卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225941/1.m3u8
广东卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225942/1.m3u8
山东卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225943/1.m3u8
辽宁卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225947/1.m3u8
北京纪实,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225944/1.m3u8
纪实频道,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225946/1.m3u8
福建卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225833/index.m3u8
黑龙江卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225862/1.m3u8
北京卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225826/index.m3u8
浙江卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225825/index.m3u8
江苏卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225847/index.m3u8
天津卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225830/index.m3u8
山东卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225843/index.m3u8
安徽卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225844/index.m3u8
湖南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225827/index.m3u8
湖北卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225840/index.m3u8
东方卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225828/index.m3u8
贵州卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225838/index.m3u8
广东卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225824/index.m3u8
辽宁卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225832/index.m3u8
重庆卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225831/index.m3u8
江西卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225834/index.m3u8
深圳卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225848/index.m3u8
河南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225842/index.m3u8
河北卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225837/index.m3u8
陕西卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225850/index.m3u8
四川卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225835/index.m3u8
云南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225853/index.m3u8
广西卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225836/index.m3u8
甘肃卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225845/index.m3u8
吉林卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225851/index.m3u8
山西卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225839/index.m3u8
新疆卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225852/index.m3u8
西藏卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225854/index.m3u8
宁夏卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225849/index.m3u8
青海卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225841/index.m3u8
金鹰卡通,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225870/index.m3u8
KUKU卡通,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225871/index.m3u8
儿童频道,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225872/index.m3u8
动画王国,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225878/index.m3u8
健康频道,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225883/index.m3u8
游戏风云,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226142/index.m3u8
爱情戏剧,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225877/index.m3u8
古装戏剧,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225880/index.m3u8
动作大片,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225879/index.m3u8
军队剧场,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225887/index.m3u8
海外剧场,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225881/index.m3u8
生活剧场,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225882/index.m3u8
纪录片,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225888/index.m3u8

非诚勿扰,#genre#
﻿﻿20160723,http://vod.v.jstv.com/2016/07/23/JSTV_JSWS_1469284886326_gbg2TMb_2451.mp4?start=0
20160730,http://vod.v.jstv.com/2016/07/30/JSTV_JSWS_1469889737816_oe07k84_2202.mp4?start=0
20160806,http://vod.v.jstv.com/2016/08/06/JSTV_JSWS_1470495106319_m02dcg8_2289.mp4?start=0
20160813,http://vod.v.jstv.com/2016/08/13/JSTV_JSWS_1471100109320_6RmRx5J_2652.mp4?start=0
20160820,http://vod.v.jstv.com/2016/08/20/JSTV_JSWS_1471704564483_Pq437wo_2128.mp4?start=0
20160827,http://vod.v.jstv.com/2016/08/27/JSTV_JSWS_1472309903354_TNb5owd_2461.mp4?start=0
20160903,http://vod.v.jstv.com/2016/09/03/JSTV_JSWS_1472914690285_pM1x9wr_2631.mp4?start=0
20160910,http://vod.v.jstv.com/2016/09/10/JSTV_JSWS_1473519211357_jUjzjSf_2718.mp4?start=0
20160917,http://vod.v.jstv.com/2016/09/17/JSTV_JSWS_1474124345475_tzhx2iw_2579.mp4?start=0
20160924,http://vod.v.jstv.com/2016/09/24/JSTV_JSWS_1474728584608_jBTYDkm_2530.mp4?start=0
20161001,http://vod.v.jstv.com/2016/10/01/JSTV_JSWS_1475333736213_66E61r2_243.mp4?start=0
20161008,http://vod.v.jstv.com/2016/10/08/JSTV_JSWS_1475937749225_8ndcFs6_2522.mp4?start=0
20161015,http://vod.v.jstv.com/2016/10/15/JSTV_JSWS_1476542356980_8nEEFE3_22.mp4?start=0
20161022,http://vod.v.jstv.com/2016/10/22/JSTV_JSWS_1477147585072_VophNTw_2424.mp4?start=0
20161105,http://vod.v.jstv.com/2016/11/05/JSTV_JSWS_1478357010321_pZs4vy7_2363.mp4?start=0
20161224,http://vod.v.jstv.com/2016/12/24/JSTV_JSWS_1482591820777_2PW6Znq_2794.mp4?start=0
20170121,http://vod.v.jstv.com/2017/01/21/JSTV_JSWS_1485010049569_1jxEmXX_2574.mp4?start=0
20170218,http://vod.v.jstv.com/2017/02/18/JSTV_JSWS_1487428643703_TweO06K_2825.mp4?start=0
20170225,http://vod.v.jstv.com/2017/02/25/JSTV_JSWS_1488033680642_ft0DtM1_2278.mp4?start=0
20170304,http://vod.v.jstv.com/2017/03/04/JSTV_JSWS_1488639481129_i66On47_2605.mp4?start=0
20170311,http://vod.v.jstv.com/2017/03/11/JSTV_JSWS_1489243138488_pwyvw8c_230.mp4?start=0
20170318,http://vod.v.jstv.com/2017/03/18/JSTV_JSWS_1489848835454_8BOY8d6_26.mp4?start=0
20170408,http://vod.v.jstv.com/2017/04/08/JSTV_JSWS_1491659994410_7Kbn9qM_2609.mp4?start=0
20170429,http://vod.v.jstv.com/2017/04/29/JSTV_JSWS_1493477237723_ENc87Xu_2424.mp4?start=0
20170506,http://vod.v.jstv.com/2017/05/06/JSTV_JSWS_1494081369168_gNhlbSS_2449.mp4?start=0
20170513,http://vod.v.jstv.com/2017/05/13/JSTV_JSWS_1494688636447_AKe18ju_2204.mp4?start=0
20170527,http://vod.v.jstv.com/2017/05/27/JSTV_JSWS_1495896634817_P3KzXzL_219.mp4?start=0
20170603,http://vod.v.jstv.com/2017/06/03/JSTV_JSWS_1496501021249_j79a4f8_2754.mp4?start=0
20170701,http://vod.v.jstv.com/2017/07/01/JSTV_JSWS_1498921477046_1p8JT1i_2743.mp4?start=0
